SGD_name	Genes	gene_biotype	start_position	end_position	strand	length	status	chromosome_name	status_description
S000004721	YMR115W	ORF	497704	499209	1	1506	Verified	XIII	Active
S000004722	YMR116C	ORF	499456	500688	-1	1233	Verified	XIII	Active
S000004723	YMR117C	ORF	501250	501891	-1	642	Verified	XIII	Active
S000004724	YMR118C	ORF	502144	502734	-1	591	Uncharacterized	XIII	Active
S000004725	YMR119W	ORF	505333	507207	1	1875	Verified	XIII	Active
S000004727	YMR120C	ORF	507502	509280	-1	1779	Verified	XIII	Active
S000004728	YMR121C	ORF	509734	510348	-1	615	Verified	XIII	Active
S000004730	YMR123W	ORF	513593	513961	1	369	Verified	XIII	Active
S000004731	YMR124W	ORF	514456	517287	1	2832	Verified	XIII	Active
S000004732	YMR125W	ORF	517539	520446	1	2908	Verified	XIII	Active
S000004733	YMR126C	ORF	520761	521789	-1	1029	Uncharacterized	XIII	Active
S000004734	YMR127C	ORF	522329	523345	-1	1017	Verified	XIII	Active
S000004735	YMR128W	ORF	523696	527499	1	3804	Verified	XIII	Active
S000004736	YMR129W	ORF	527804	531817	1	4014	Verified	XIII	Active
S000004737	YMR130W	ORF	532119	533027	1	909	Uncharacterized	XIII	Active
S000004738	YMR131C	ORF	533163	534698	-1	1536	Verified	XIII	Active
S000004739	YMR132C	ORF	534944	535570	-1	627	Uncharacterized	XIII	Active
S000004740	YMR133W	ORF	536207	537609	1	1403	Verified	XIII	Active
S000004741	YMR134W	ORF	537838	538551	1	714	Verified	XIII	Active
S000004742	YMR135C	ORF	538689	540056	-1	1368	Verified	XIII	Active
S000004744	YMR136W	ORF	541199	542881	1	1683	Verified	XIII	Active
S000004745	YMR137C	ORF	542978	544963	-1	1986	Verified	XIII	Active
S000004746	YMR138W	ORF	545155	545730	1	576	Verified	XIII	Active
S000004747	YMR139W	ORF	546125	547237	1	1113	Verified	XIII	Active
S000004748	YMR140W	ORF	547714	549183	1	1470	Verified	XIII	Active
S000004750	YMR142C	ORF	550206	551207	-1	1002	Verified	XIII	Active
S000004751	YMR143W	ORF	551928	552903	1	976	Verified	XIII	Active
S000004752	YMR144W	ORF	553362	554390	1	1029	Uncharacterized	XIII	Active
S000004753	YMR145C	ORF	554793	556475	-1	1683	Verified	XIII	Active
S000004754	YMR146C	ORF	557481	558524	-1	1044	Verified	XIII	Active
S000004755	YMR147W	ORF	559199	559870	1	672	Uncharacterized	XIII	Active
S000004756	YMR148W	ORF	560366	560812	1	447	Verified	XIII	Active
S000004757	YMR149W	ORF	560996	561856	1	861	Verified	XIII	Active
S000004758	YMR150C	ORF	561956	562528	-1	573	Verified	XIII	Active
S000004760	YMR152W	ORF	563096	564193	1	1098	Verified	XIII	Active
S000004762	YMR153W	ORF	564435	565862	1	1428	Verified	XIII	Active
S000004763	YMR154C	ORF	565999	568182	-1	2184	Verified	XIII	Active
S000004764	YMR155W	ORF	568551	570194	1	1644	Uncharacterized	XIII	Active
S000004765	YMR156C	ORF	570300	571016	-1	717	Verified	XIII	Active
S000004766	YMR157C	ORF	571277	572044	-1	768	Verified	XIII	Active
S000004767	YMR158W	ORF	572248	572715	1	468	Verified	XIII	Active
S000004769	YMR159C	ORF	574476	574928	-1	453	Verified	XIII	Active
S000004770	YMR160W	ORF	575066	577516	1	2451	Verified	XIII	Active
S000004771	YMR161W	ORF	577718	578392	1	675	Verified	XIII	Active
S000004772	YMR162C	ORF	578951	583921	-1	4971	Verified	XIII	Active
S000004773	YMR163C	ORF	584271	586388	-1	2118	Verified	XIII	Active
S000004774	YMR164C	ORF	587274	589550	-1	2277	Verified	XIII	Active
S000004775	YMR165C	ORF	590040	592628	-1	2589	Verified	XIII	Active
S000004776	YMR166C	ORF	593367	594473	-1	1107	Verified	XIII	Active
S000004777	YMR167W	ORF	594886	597195	1	2310	Verified	XIII	Active
S000004778	YMR168C	ORF	597332	599158	-1	1827	Verified	XIII	Active
S000004779	YMR169C	ORF	599352	600872	-1	1521	Verified	XIII	Active
S000004780	YMR170C	ORF	601562	603082	-1	1521	Verified	XIII	Active
S000004781	YMR171C	ORF	603868	605520	-1	1653	Verified	XIII	Active
S000004783	YMR172W	ORF	605981	608140	1	2160	Verified	XIII	Active
S000004784	YMR173W	ORF	608689	609981	1	1293	Verified	XIII	Active
S000004786	YMR174C	ORF	610159	610365	-1	207	Verified	XIII	Active
S000004787	YMR175W	ORF	611016	611255	1	240	Verified	XIII	Active
S000004788	YMR176W	ORF	611740	615975	1	4236	Verified	XIII	Active
S000004789	YMR177W	ORF	616566	618098	1	1533	Verified	XIII	Active
S000004790	YMR178W	ORF	618479	619303	1	825	Verified	XIII	Active
S000004791	YMR179W	ORF	619858	622134	1	2277	Verified	XIII	Active
S000004792	YMR180C	ORF	622251	623213	-1	963	Verified	XIII	Active
S000004793	YMR181C	ORF	623616	624080	-1	465	Uncharacterized	XIII	Active
S000004794	YMR182C	ORF	624532	625167	-1	636	Verified	XIII	Active
S000004795	YMR183C	ORF	626921	627808	-1	888	Verified	XIII	Active
S000004796	YMR184W	ORF	628189	628785	1	597	Verified	XIII	Active
S000004797	YMR185W	ORF	629025	631970	1	2946	Verified	XIII	Active
S000004798	YMR186W	ORF	632355	634472	1	2118	Verified	XIII	Active
S000004799	YMR187C	ORF	634689	635984	-1	1296	Uncharacterized	XIII	Active
S000004800	YMR188C	ORF	636291	637004	-1	714	Verified	XIII	Active
S000004801	YMR189W	ORF	637500	640604	1	3105	Verified	XIII	Active
S000004802	YMR190C	ORF	640915	645258	-1	4344	Verified	XIII	Active
S000004803	YMR191W	ORF	645656	646777	1	1122	Verified	XIII	Active
S000004804	YMR192W	ORF	647118	649280	1	2163	Verified	XIII	Active
S000004806	YMR193W	ORF	650036	650812	1	777	Verified	XIII	Active
S000004807	YMR194W	ORF	651145	651910	1	766	Verified	XIII	Active
S000004808	YMR195W	ORF	654034	654417	1	384	Verified	XIII	Active
S000004809	YMR196W	ORF	655076	658342	1	3267	Uncharacterized	XIII	Active
S000004810	YMR197C	ORF	658545	659198	-1	654	Verified	XIII	Active
S000004811	YMR198W	ORF	659745	661529	1	1785	Verified	XIII	Active
S000004812	YMR199W	ORF	662644	664284	1	1641	Verified	XIII	Active
S000004813	YMR200W	ORF	664752	665522	1	771	Verified	XIII	Active
S000004814	YMR201C	ORF	665845	667044	-1	1200	Verified	XIII	Active
S000004815	YMR202W	ORF	667537	668205	1	669	Verified	XIII	Active
S000004816	YMR203W	ORF	668492	669655	1	1164	Verified	XIII	Active
S000004817	YMR204C	ORF	670063	671325	-1	1263	Verified	XIII	Active
S000004818	YMR205C	ORF	671887	674766	-1	2880	Verified	XIII	Active
S000004819	YMR206W	ORF	675896	676837	1	942	Uncharacterized	XIII	Active
S000004820	YMR207C	ORF	677193	683564	-1	6372	Verified	XIII	Active
S000004821	YMR208W	ORF	684467	685798	1	1332	Verified	XIII	Active
S000004822	YMR209C	ORF	685911	687284	-1	1374	Uncharacterized	XIII	Active
S000004823	YMR210W	ORF	687516	688865	1	1350	Verified	XIII	Active
S000004824	YMR211W	ORF	689083	690510	1	1428	Verified	XIII	Active
S000004825	YMR212C	ORF	690695	693043	-1	2349	Verified	XIII	Active
S000004826	YMR213W	ORF	693381	695153	1	1773	Verified	XIII	Active
S000004827	YMR214W	ORF	695350	696483	1	1134	Verified	XIII	Active
S000004828	YMR215W	ORF	696796	698370	1	1575	Verified	XIII	Active
S000004829	YMR216C	ORF	698811	701039	-1	2229	Verified	XIII	Active
S000004830	YMR217W	ORF	701790	703367	1	1578	Verified	XIII	Active
S000004831	YMR218C	ORF	703579	706887	-1	3309	Verified	XIII	Active
S000004832	YMR219W	ORF	707133	712109	1	4977	Verified	XIII	Active
S000004833	YMR220W	ORF	712316	713671	1	1356	Verified	XIII	Active
S000004834	YMR221C	ORF	713931	715445	-1	1515	Uncharacterized	XIII	Active
S000004835	YMR222C	ORF	715638	716309	-1	672	Verified	XIII	Active
S000004836	YMR223W	ORF	716715	718130	1	1416	Verified	XIII	Active
S000004837	YMR224C	ORF	718575	720653	-1	2079	Verified	XIII	Active
S000004838	YMR225C	ORF	720960	721403	-1	444	Verified	XIII	Active
S000004839	YMR226C	ORF	721593	722396	-1	804	Verified	XIII	Active
S000004840	YMR227C	ORF	722613	724385	-1	1773	Verified	XIII	Active
S000004841	YMR228W	ORF	724626	725651	1	1026	Verified	XIII	Active
S000004842	YMR229C	ORF	725934	731123	-1	5190	Verified	XIII	Active
S000004843	YMR230W	ORF	732414	733141	1	728	Verified	XIII	Active
S000004844	YMR231W	ORF	733545	736634	1	3090	Verified	XIII	Active
S000004845	YMR232W	ORF	736926	738959	1	2034	Verified	XIII	Active
S000004846	YMR233W	ORF	739185	739865	1	681	Verified	XIII	Active
S000004847	YMR234W	ORF	740266	741312	1	1047	Verified	XIII	Active
S000004848	YMR235C	ORF	741512	742735	-1	1224	Verified	XIII	Active
S000004849	YMR236W	ORF	742971	743444	1	474	Verified	XIII	Active
S000004850	YMR237W	ORF	743749	745923	1	2175	Verified	XIII	Active
S000004851	YMR238W	ORF	746353	747729	1	1377	Verified	XIII	Active
S000004852	YMR239C	ORF	748262	749677	-1	1416	Verified	XIII	Active
S000004853	YMR240C	ORF	749930	751240	-1	1311	Verified	XIII	Active
S000004854	YMR241W	ORF	751961	752905	1	945	Verified	XIII	Active
S000004855	YMR242C	ORF	753225	754220	-1	996	Verified	XIII	Active
S000004856	YMR243C	ORF	754838	756166	-1	1329	Verified	XIII	Active
S000004857	YMR244C-A	ORF	758517	758831	-1	315	Verified	XIII	Active
S000004858	YMR244W	ORF	757250	758317	1	1068	Uncharacterized	XIII	Active
S000004860	YMR246W	ORF	759807	761891	1	2085	Verified	XIII	Active
S000004861	YMR247C	ORF	763351	768039	-1	4689	Verified	XIII	Active
S000004862	YMR250W	ORF	770801	772558	1	1758	Verified	XIII	Active
S000004863	YMR251W	ORF	772915	774015	1	1101	Verified	XIII	Active
S000004864	YMR251W-A	ORF	774752	774931	1	180	Verified	XIII	Active
S000004865	YMR252C	ORF	775315	775719	-1	405	Uncharacterized	XIII	Active
S000004866	YMR253C	ORF	775946	777190	-1	1245	Uncharacterized	XIII	Active
S000004868	YMR255W	ORF	778001	778567	1	567	Verified	XIII	Active
S000004869	YMR256C	ORF	778945	779127	-1	183	Verified	XIII	Active
S000004870	YMR257C	ORF	779629	782031	-1	2403	Verified	XIII	Active
S000004871	YMR258C	ORF	782620	784281	-1	1662	Verified	XIII	Active
S000004872	YMR259C	ORF	784621	788883	-1	4263	Verified	XIII	Active
S000004873	YMR260C	ORF	789378	789839	-1	462	Verified	XIII	Active
S000004874	YMR261C	ORF	790205	793369	-1	3165	Verified	XIII	Active
S000004875	YMR262W	ORF	793726	794667	1	942	Uncharacterized	XIII	Active
S000004876	YMR263W	ORF	794919	795524	1	606	Verified	XIII	Active
S000004877	YMR264W	ORF	795805	796416	1	612	Verified	XIII	Active
S000004878	YMR265C	ORF	796540	797925	-1	1386	Uncharacterized	XIII	Active
S000004879	YMR266W	ORF	798518	801379	1	2862	Verified	XIII	Active
S000004880	YMR267W	ORF	801772	802704	1	933	Verified	XIII	Active
S000004881	YMR268C	ORF	802888	804222	-1	1335	Verified	XIII	Active
S000004882	YMR269W	ORF	804456	805091	1	636	Verified	XIII	Active
S000004883	YMR270C	ORF	805326	806423	-1	1098	Verified	XIII	Active
S000004884	YMR271C	ORF	806865	807548	-1	684	Verified	XIII	Active
S000004885	YMR272C	ORF	809623	810777	-1	1155	Verified	XIII	Active
S000004886	YMR273C	ORF	811233	813980	-1	2748	Verified	XIII	Active
S000004887	YMR274C	ORF	814364	815311	-1	948	Verified	XIII	Active
S000004888	YMR275C	ORF	815651	818581	-1	2931	Verified	XIII	Active
S000004889	YMR276W	ORF	818827	819948	1	1122	Verified	XIII	Active
S000004890	YMR277W	ORF	820256	822454	1	2199	Verified	XIII	Active
S000004891	YMR278W	ORF	822763	824631	1	1869	Verified	XIII	Active
S000004892	YMR279C	ORF	824729	826351	-1	1623	Verified	XIII	Active
S000004893	YMR280C	ORF	827028	831329	-1	4302	Verified	XIII	Active
S000004894	YMR281W	ORF	832339	833253	1	915	Verified	XIII	Active
S000004895	YMR282C	ORF	833356	835098	-1	1743	Verified	XIII	Active
S000004896	YMR283C	ORF	835326	836867	-1	1542	Verified	XIII	Active
S000004897	YMR284W	ORF	838187	839995	1	1809	Verified	XIII	Active
S000004898	YMR285C	ORF	840144	841691	-1	1548	Verified	XIII	Active
S000004899	YMR286W	ORF	841942	842202	1	261	Verified	XIII	Active
S000004900	YMR287C	ORF	842436	845345	-1	2910	Verified	XIII	Active
S000004901	YMR288W	ORF	845571	848486	1	2916	Verified	XIII	Active
S000004902	YMR289W	ORF	848685	849809	1	1125	Verified	XIII	Active
S000004903	YMR290C	ORF	850074	851591	-1	1518	Verified	XIII	Active
S000004905	YMR291W	ORF	852630	854390	1	1761	Verified	XIII	Active
S000004906	YMR292W	ORF	854795	855293	1	499	Verified	XIII	Active
S000004907	YMR293C	ORF	855399	856793	-1	1395	Verified	XIII	Active
S000004908	YMR294W	ORF	856966	858087	1	1122	Verified	XIII	Active
S000004910	YMR295C	ORF	858297	858890	-1	594	Verified	XIII	Active
S000004911	YMR296C	ORF	859215	860891	-1	1677	Verified	XIII	Active
S000004912	YMR297W	ORF	861922	863520	1	1599	Verified	XIII	Active
S000004913	YMR298W	ORF	863819	864271	1	453	Verified	XIII	Active
S000004914	YMR299C	ORF	864412	865350	-1	939	Verified	XIII	Active
S000004915	YMR300C	ORF	865559	867091	-1	1533	Verified	XIII	Active
S000004916	YMR301C	ORF	867555	869627	-1	2073	Verified	XIII	Active
S000004917	YMR302C	ORF	870073	872625	-1	2553	Verified	XIII	Active
S000004918	YMR303C	ORF	873291	874337	-1	1047	Verified	XIII	Active
S000004920	YMR304W	ORF	874987	878679	1	3693	Verified	XIII	Active
S000004921	YMR305C	ORF	879063	880232	-1	1170	Verified	XIII	Active
S000004923	YMR306W	ORF	881159	886516	1	5358	Verified	XIII	Active
S000004924	YMR307W	ORF	887003	888682	1	1680	Verified	XIII	Active
S000004925	YMR308C	ORF	888952	892221	-1	3270	Verified	XIII	Active
S000004926	YMR309C	ORF	892988	895426	-1	2439	Verified	XIII	Active
S000004927	YMR310C	ORF	895716	896669	-1	954	Uncharacterized	XIII	Active
S000004928	YMR311C	ORF	896914	897603	-1	690	Verified	XIII	Active
S000004929	YMR312W	ORF	898405	899226	1	822	Verified	XIII	Active
S000004930	YMR313C	ORF	899379	901307	-1	1929	Verified	XIII	Active
S000004931	YMR314W	ORF	901709	902413	1	705	Verified	XIII	Active
S000004932	YMR315W	ORF	902800	903849	1	1050	Verified	XIII	Active
S000004933	YMR316C-A	ORF	905662	905973	-1	312	Uncharacterized	XIII	Active
S000004935	YMR316W	ORF	904825	905835	1	1011	Verified	XIII	Active
S000004936	YMR317W	ORF	907364	910786	1	3423	Uncharacterized	XIII	Active
S000004937	YMR318C	ORF	911061	912143	-1	1083	Verified	XIII	Active
S000004938	YMR319C	ORF	912880	914538	-1	1659	Verified	XIII	Active
S000004940	YMR321C	ORF	917579	917896	-1	318	Uncharacterized	XIII	Active
S000004941	YMR322C	ORF	918366	919079	-1	714	Verified	XIII	Active
S000004942	YMR323W	ORF	920088	921401	1	1314	Verified	XIII	Active
S000004944	YMR325W	ORF	922641	923015	1	375	Verified	XIII	Active
S000004946	YNL001W	ORF	627456	628616	1	1161	Verified	XIV	Active
S000004947	YNL002C	ORF	626174	627142	-1	969	Verified	XIV	Active
S000004948	YNL003C	ORF	624975	625829	-1	855	Verified	XIV	Active
S000004949	YNL004W	ORF	622915	624621	1	1707	Verified	XIV	Active
S000004950	YNL005C	ORF	621313	622428	-1	1116	Verified	XIV	Active
S000004951	YNL006W	ORF	620067	620978	1	912	Verified	XIV	Active
S000004952	YNL007C	ORF	618507	619565	-1	1059	Verified	XIV	Active
S000004953	YNL008C	ORF	616211	618241	-1	2031	Verified	XIV	Active
S000004954	YNL009W	ORF	614821	616083	1	1263	Verified	XIV	Active
S000004955	YNL010W	ORF	613635	614360	1	726	Uncharacterized	XIV	Active
S000004956	YNL011C	ORF	611836	613170	-1	1335	Uncharacterized	XIV	Active
S000004957	YNL012W	ORF	609686	611665	1	1980	Verified	XIV	Active
S000004959	YNL014W	ORF	606319	609453	1	3135	Verified	XIV	Active
S000004960	YNL015W	ORF	605384	605611	1	228	Verified	XIV	Active
S000004961	YNL016W	ORF	602907	604268	1	1362	Verified	XIV	Active
S000004963	YNL018C	ORF	599936	601774	-1	1839	Uncharacterized	XIV	Active
S000004964	YNL019C	ORF	598376	599230	-1	855	Uncharacterized	XIV	Active
S000004965	YNL020C	ORF	595623	597539	-1	1917	Verified	XIV	Active
S000004966	YNL021W	ORF	593227	595347	1	2121	Verified	XIV	Active
S000004967	YNL022C	ORF	591427	592899	-1	1473	Verified	XIV	Active
S000004968	YNL023C	ORF	588263	591160	-1	2898	Verified	XIV	Active
S000004969	YNL024C	ORF	587107	587847	-1	741	Uncharacterized	XIV	Active
S000004970	YNL025C	ORF	584320	585291	-1	972	Verified	XIV	Active
S000004971	YNL026W	ORF	581920	583374	1	1455	Verified	XIV	Active
S000004972	YNL027W	ORF	579580	581616	1	2037	Verified	XIV	Active
S000004974	YNL029C	ORF	577205	578773	-1	1569	Verified	XIV	Active
S000004975	YNL030W	ORF	576727	577038	1	312	Verified	XIV	Active
S000004976	YNL031C	ORF	575640	576050	-1	411	Verified	XIV	Active
S000004977	YNL032W	ORF	574506	575351	1	846	Verified	XIV	Active
S000004978	YNL033W	ORF	572999	573853	1	855	Uncharacterized	XIV	Active
S000004979	YNL034W	ORF	570477	572315	1	1839	Uncharacterized	XIV	Active
S000004980	YNL035C	ORF	568522	569691	-1	1170	Verified	XIV	Active
S000004981	YNL036W	ORF	559814	560479	1	666	Verified	XIV	Active
S000004982	YNL037C	ORF	557920	559002	-1	1083	Verified	XIV	Active
S000004983	YNL038W	ORF	557020	557783	1	764	Verified	XIV	Active
S000004984	YNL039W	ORF	555048	556832	1	1785	Verified	XIV	Active
S000004985	YNL040W	ORF	553380	554750	1	1371	Verified	XIV	Active
S000004986	YNL041C	ORF	549468	551987	-1	2520	Verified	XIV	Active
S000004987	YNL042W	ORF	548100	549290	1	1191	Verified	XIV	Active
S000004989	YNL044W	ORF	545268	545877	1	610	Verified	XIV	Active
S000004990	YNL045W	ORF	542963	544978	1	2016	Verified	XIV	Active
S000004991	YNL046W	ORF	542304	542822	1	519	Uncharacterized	XIV	Active
S000004992	YNL047C	ORF	539911	541881	-1	1971	Verified	XIV	Active
S000004993	YNL048W	ORF	538173	539819	1	1647	Verified	XIV	Active
S000004994	YNL049C	ORF	535281	537911	-1	2631	Verified	XIV	Active
S000004995	YNL050C	ORF	534079	534982	-1	904	Uncharacterized	XIV	Active
S000004996	YNL051W	ORF	532659	533870	1	1212	Verified	XIV	Active
S000004997	YNL052W	ORF	531725	532186	1	462	Verified	XIV	Active
S000004998	YNL053W	ORF	529942	531411	1	1470	Verified	XIV	Active
S000004999	YNL054W	ORF	526086	529583	1	3498	Verified	XIV	Active
S000005000	YNL055C	ORF	517994	518845	-1	852	Verified	XIV	Active
S000005001	YNL056W	ORF	517249	517842	1	594	Verified	XIV	Active
S000005003	YNL058C	ORF	515763	516713	-1	951	Uncharacterized	XIV	Active
S000005004	YNL059C	ORF	512668	514935	-1	2268	Verified	XIV	Active
S000005005	YNL061W	ORF	510540	512396	1	1857	Verified	XIV	Active
S000005006	YNL062C	ORF	508776	510212	-1	1437	Verified	XIV	Active
S000005007	YNL063W	ORF	507758	508702	1	945	Verified	XIV	Active
S000005008	YNL064C	ORF	505868	507097	-1	1230	Verified	XIV	Active
S000005009	YNL065W	ORF	503724	505484	1	1761	Verified	XIV	Active
S000005010	YNL066W	ORF	501515	502777	1	1263	Verified	XIV	Active
S000005011	YNL067W	ORF	499681	500256	1	576	Verified	XIV	Active
S000005012	YNL068C	ORF	495701	498289	-1	2589	Verified	XIV	Active
S000005013	YNL069C	ORF	493956	495001	-1	1046	Verified	XIV	Active
S000005014	YNL070W	ORF	493366	493548	1	183	Verified	XIV	Active
S000005015	YNL071W	ORF	491523	492971	1	1449	Verified	XIV	Active
S000005016	YNL072W	ORF	490317	491240	1	924	Verified	XIV	Active
S000005017	YNL073W	ORF	488386	490116	1	1731	Verified	XIV	Active
S000005018	YNL074C	ORF	486766	488124	-1	1359	Verified	XIV	Active
S000005019	YNL075W	ORF	485607	486479	1	873	Verified	XIV	Active
S000005020	YNL076W	ORF	483556	485310	1	1755	Verified	XIV	Active
S000005021	YNL077W	ORF	481391	482977	1	1587	Verified	XIV	Active
S000005022	YNL078W	ORF	479768	480991	1	1224	Verified	XIV	Active
S000005023	YNL079C	ORF	478566	479165	-1	600	Verified	XIV	Active
S000005024	YNL080C	ORF	476932	478032	-1	1101	Verified	XIV	Active
S000005025	YNL081C	ORF	476188	476619	-1	432	Verified	XIV	Active
S000005026	YNL082W	ORF	473391	476012	1	2622	Verified	XIV	Active
S000005027	YNL083W	ORF	471377	472861	1	1485	Verified	XIV	Active
S000005028	YNL084C	ORF	470053	471102	-1	1050	Verified	XIV	Active
S000005029	YNL085W	ORF	467131	469623	1	2493	Verified	XIV	Active
S000005030	YNL086W	ORF	466334	466642	1	309	Verified	XIV	Active
S000005031	YNL087W	ORF	462411	465947	1	3537	Verified	XIV	Active
S000005032	YNL088W	ORF	457704	461990	1	4287	Verified	XIV	Active
S000005034	YNL090W	ORF	456565	457143	1	579	Verified	XIV	Active
S000005035	YNL091W	ORF	452408	456130	1	3723	Verified	XIV	Active
S000005036	YNL092W	ORF	450871	452073	1	1203	Verified	XIV	Active
S000005037	YNL093W	ORF	449868	450530	1	663	Verified	XIV	Active
S000005038	YNL094W	ORF	447611	449374	1	1764	Verified	XIV	Active
S000005039	YNL095C	ORF	444912	446840	-1	1929	Uncharacterized	XIV	Active
S000005040	YNL096C	ORF	443398	444315	-1	918	Verified	XIV	Active
S000005041	YNL097C	ORF	441366	442358	-1	993	Verified	XIV	Active
S000005042	YNL098C	ORF	439602	440570	-1	969	Verified	XIV	Active
S000005043	YNL099C	ORF	438567	439283	-1	717	Verified	XIV	Active
S000005044	YNL100W	ORF	437613	438317	1	705	Verified	XIV	Active
S000005045	YNL101W	ORF	434999	437140	1	2142	Verified	XIV	Active
S000005046	YNL102W	ORF	430087	434493	1	4407	Verified	XIV	Active
S000005047	YNL103W	ORF	427735	429753	1	2019	Verified	XIV	Active
S000005048	YNL104C	ORF	424895	426754	-1	1860	Verified	XIV	Active
S000005050	YNL106C	ORF	420944	424495	-1	3552	Verified	XIV	Active
S000005051	YNL107W	ORF	420098	420778	1	681	Verified	XIV	Active
S000005052	YNL108C	ORF	419014	419826	-1	813	Verified	XIV	Active
S000005054	YNL110C	ORF	417826	418488	-1	663	Verified	XIV	Active
S000005055	YNL111C	ORF	416940	417302	-1	363	Verified	XIV	Active
S000005056	YNL112W	ORF	413639	416281	1	2643	Verified	XIV	Active
S000005057	YNL113W	ORF	412771	413199	1	429	Verified	XIV	Active
S000005059	YNL115C	ORF	410119	412053	-1	1935	Uncharacterized	XIV	Active
